id,total_hotel
360886,1
360887,6
360888,1
360889,3
360894,2
360895,14
360896,70
360897,258
360899,86
360903,54
360904,1
360907,348
360910,63
360912,115
360915,2
360916,2
360917,20
360918,53
360919,1
360920,5
360921,1
360924,172
360925,6
360928,248
360929,9
360930,10
360931,43
360932,1
360933,26
360934,1
360935,1
360936,4
360938,10
360940,89
360941,1
360942,2
360943,109
360944,10
360945,34
360946,1
360948,1
360949,19
360950,9
360951,6
360952,4
360953,11
360955,1
360956,63
360959,1
360960,1
360961,242
360962,13
360963,10
360965,51
360967,44
360973,9
360974,21
360975,8
360976,4
360977,9
360978,130
360979,4
360980,5
360981,7
360987,1
360988,8
360991,82
360992,4
360993,11
360994,18
360995,4
360996,3
360997,1
360998,150
361002,1
361004,106
361005,62
361006,7
361007,1
361008,144
361009,5
361010,15
361012,1
361013,1
361017,90
361018,91
361019,1
361020,12
361022,8
361023,97
361027,20
361028,2
361030,2
361032,7
361033,33
361034,29
361035,66
361036,75
361037,2
361038,4
361039,7
361040,17
361042,221
361043,6
361048,17
361050,8
361051,124
361052,149
361055,75
361056,1
361058,8
361059,19
361060,1
361062,71
361064,1
361065,7
361066,6
361067,4
361069,3
361070,1
361071,15
361074,1
361076,6
361077,288
361078,7
361080,1
361082,10
361083,25
361085,9
361087,29
361088,8
361089,29
361090,7
361091,14
361092,1
361093,156
361094,3
361095,1
361096,8
361098,2
361099,3
361100,12
361101,37
361102,8
361103,6
361104,5
361105,17
361106,10
361108,69
361109,87
361111,2
361112,1
361113,33
361114,2
361116,8
361118,1
361122,1
361123,1
361125,4
361126,44
361127,42
361128,13
361130,25
361131,102
361133,23
361134,7
361139,1
361140,3
361141,2
361142,2
361143,230
361145,2
361146,2
361147,3
361148,121
361149,15
361150,1
361151,10
361152,1
361153,1
361154,2
361155,3
361156,118
361159,13
361162,68
361163,9
361165,2
361166,10
361168,1
361169,17
361170,70
361171,203
361173,214
361174,1
361176,26
361177,1
361178,1
361179,1
361180,1
361181,1
361182,154
361187,8
361189,4
361191,5
361192,152
361193,9
361194,1
361195,127
361196,2
361197,5
361198,210
361199,99
361200,128
361201,71
361202,1
361203,12
361205,8
361206,3
361207,118
361209,225
361210,1
361212,2
361213,83
361216,1
361217,148
361219,22
361220,1
361221,8
361223,25
361224,72
361225,1
361226,135
361230,1
361232,77
361233,107
361235,5
361237,3
361238,7
361239,1
361240,3
361241,121
361242,1
361246,345
361247,10
361249,5
361250,199
361251,8
361252,2
361253,138
361254,1
361255,16
361258,36
361259,145
361261,28
361262,358
361263,67
361265,143
361266,97
361268,2
361269,78
361273,68
361276,13
361277,1
361278,61
361279,6
361280,327
361285,2
361288,12
361289,1
361290,128
361292,3
361293,51
361296,18
361298,39
361299,76
361301,6
361302,44
361303,5
361304,3
361305,63
361307,9
361309,1
361311,10
361312,28
361313,15
361316,140
361317,58
361318,59
361319,59
361322,13
361326,2
361327,180
361329,448
361330,94
361333,11
361334,404
361335,344
361336,341
361337,13
361338,416
361339,72
361340,81
361343,98
361346,77
361347,8
361348,2
361349,7
361350,74
361351,255
361352,4
361353,77
361354,334
361355,94
361357,1
361358,12
361367,17
361369,1
361370,2
361372,2
361373,66
361375,1
361378,7
361379,2
361380,1
361382,3
361384,15
361388,384
361389,12
361390,5
361391,10
361392,4
361393,3
361394,9
361395,1
361396,11
361402,5
361404,98
361407,41
361408,2
361410,5
361411,108
361413,7
361414,46
361416,90
361418,220
361419,5
361420,133
361422,98
361425,1
361426,1
361427,1
361433,4
361434,83
361435,105
361436,2
361437,21
361438,95
361439,6
361442,78
361443,3
361444,13
361447,1
361448,136
361450,230
361451,8
361452,6
361454,1
361455,90
361456,1
361457,94
361459,1
361461,2
361464,146
361465,3
361466,142
361468,29
361470,15
361471,9
361472,9
361473,3
361474,4
361475,18
361477,1
361478,5
361479,4
361480,1
361482,9
361483,1
361486,1
361490,1
361492,95
361493,122
361495,7
361496,27
361498,5
361499,6
361502,2
361503,3
361504,1
361508,107
361511,5
361512,231
361513,175
361514,80
361516,7
361517,24
361518,76
361519,2
361520,1
361521,2
361522,36
361523,4
361524,15
361527,240
361529,20
361530,5
361532,1
361536,1
361537,66
361539,1
361540,2
361542,26
361544,76
361545,89
361546,18
361547,17
361549,15
361550,1
361551,2
361552,26
361553,9
361554,167
361555,12
361556,60
361557,21
361558,34
361559,2
361560,7
361561,6
361562,6
361563,3
361564,6
361565,85
361566,10
361568,2
361569,5
361570,11
361571,10
361572,6
361573,1
361574,44
361576,31
361577,17
361578,6
361579,6
361580,7
361582,156
361585,1
361586,22
361587,3
361588,8
361589,34
361590,13
361592,1
361594,86
361595,60
361597,67
361598,71
361600,5
361601,5
361603,3
361605,12
361607,8
361608,22
361609,1
361610,1
361614,2
361616,54
361619,5
361621,32
361622,120
361624,144
361625,8
361629,14
361630,96
361631,95
361632,9
361633,1
361634,3
361635,3
361637,68
361638,6
361639,39
361640,60
361641,1
361645,1
361646,2
361647,3
361648,17
361649,3
361650,181
361651,1
361652,2
361653,3
361654,75
361655,98
361656,1
361657,45
361658,2
361659,2
361661,2
361665,20
361666,32
361667,3
361668,1
361670,8
361673,10
361674,8
361675,1
361676,8
361677,3
361678,27
361679,98
361682,7
361683,4
361684,2
361685,1
361686,35
361687,1
361689,2
361694,262
361695,181
361696,20
361698,6
361699,95
361700,86
361701,1
361703,2
361706,10
361708,2
361709,8
361710,1
361711,7
361713,13
361714,27
361715,1
361716,1
361717,4
361718,3
361720,27
361721,25
361722,27
361723,25
361725,1
361726,43
361727,7
361728,5
361730,324
361731,79
361734,7
361735,3
361737,2
361738,4
361739,22
361740,210
361741,1
361742,31
361743,3
361744,76
361747,21
361750,1
361751,20
361752,20
361753,2
361755,5
361756,2
361757,55
361758,39
361761,3
361763,2
361765,60
361767,1
361769,1
361770,7
361771,1
361773,1
361774,1
361777,3
361778,1
361781,38
361782,37
361785,7
361788,7
361791,5
361792,5
361793,2
361795,274
361796,397
361797,9
361799,175
361800,1
361801,18
361802,65
361803,2
361804,71
361806,82
361808,298
361809,5
361810,9
361811,2
361812,2
361814,4
361815,75
361816,6
361818,4
361820,68
361821,79
361822,7
361824,4
361825,7
361826,84
361827,12
361828,5
361829,108
361831,425
361833,190
361835,61
361836,75
361837,3
361838,122
361851,8
361852,1
361855,12
361856,2
361857,9
361858,8
361864,5
361866,153
361867,9
361868,128
361869,24
361871,26
361873,144
361874,2
361875,2
361876,1
361878,3
361879,1
361883,31
361886,10
361889,34
361892,1
361893,191
361895,3
361897,11
361899,1
361900,62
361902,1
361903,415
361905,133
361906,2
361907,45
361909,9
361911,3
361913,321
361914,330
361915,327
361917,5
361918,7
361919,2
361920,2
361921,2
361922,11
361924,9
361926,7
361927,2
361928,18
361929,21
361930,3
361931,88
361932,1
361933,3
361936,8
361937,10
361939,1
361940,1
361941,3
361943,2
361945,1
361946,16
361947,90
361951,2
361952,41
361953,5
361954,4
361956,2
361957,1
361961,2
361962,5
361963,241
361964,2
361965,4
361966,3
361967,1
361968,232
361972,3
361973,369
361974,71
361975,1
361976,165
361979,1
361980,1
361981,109
361982,3
361985,3
361986,3
361987,11
361988,178
361991,18
361993,3
361995,17
361998,1
361999,1
362005,1
362006,8
362007,18
362009,1
362010,3
362011,2
362012,3
362013,8
362015,1
362016,254
362017,3
362018,25
362019,105
362020,5
362021,3
362023,3
362027,3
362028,22
362029,8
362033,3
362036,69
362038,8
362039,24
362040,28
362041,7
362042,6
362043,3
362046,14
362048,2
362049,14
362053,71
362054,25
362055,10
362056,7
362058,71
362059,3
362060,26
362061,205
362062,5
362064,71
362065,9
362066,12
362067,7
362070,93
362072,80
362079,3
362080,1
362081,21
362082,6
362083,27
362084,1
362085,86
362086,1
362087,158
362089,14
362090,3
362091,269
362096,2
362097,4
362098,24
362099,3
362100,1
362101,10
362102,1
362104,2
362105,1
362109,2
362110,424
362111,12
362112,359
362116,70
362118,3
362120,6
362121,3
362122,44
362124,289
362127,9
362129,7
362131,4
362132,1
362134,1
362138,17
362139,12
362140,2
362141,7
362142,8
362143,183
362144,20
362145,45
362147,157
362148,279
362149,18
362150,40
362151,55
362152,120
362154,118
362155,7
362156,26
362157,26
362158,4
362159,8
362160,2
362161,98
362164,3
362165,10
362166,120
362167,31
362168,7
362169,6
362171,2
362173,14
362174,152
362175,101
362177,6
362178,153
362179,19
362180,1
362181,7
362182,212
362183,17
362184,1
362185,155
362186,16
362188,4
362189,13
362190,160
362191,2
362192,10
362194,27
362195,10
362196,2
362197,12
362199,15
362200,181
362201,5
362202,81
362203,12
362204,1
362206,1
362207,7
362208,4
362209,56
362210,2
362211,14
362212,85
362214,60
362217,123
362218,124
362219,143
362221,35
362223,1
362224,6
362225,24
362227,7
362229,5
362230,63
362232,1
362233,52
362235,226
362236,7
362237,2
362238,1
362239,4
362240,1
362241,18
362242,93
362243,288
362244,6
362245,10
362246,7
362247,4
362248,15
362250,2
362254,77
362255,164
362256,23
362259,82
362261,2
362262,9
362263,6
362264,10
362265,9
362266,7
362267,5
362268,415
362269,7
362271,52
362272,1
362273,1
362275,87
362276,8
362277,34
362278,9
362279,6
362280,42
362281,156
362282,3
362283,67
362284,39
362285,34
362286,2
362287,10
362290,1
362291,1
362293,73
362294,10
362295,2
362297,98
362299,14
362300,88
362301,2
362303,2
362305,1
362307,20
362309,17
362310,6
362315,1
362317,142
362318,49
362319,13
362320,9
362322,83
362323,82
362325,59
362326,3
362327,1
362328,7
362329,8
362330,7
362332,7
362333,1
362335,10
362336,1
362337,1
362338,3
362340,7
362341,3
362342,1
362343,3
362344,98
362345,43
362346,5
362347,2
362350,144
362351,24
362352,22
362353,1
362354,386
362355,106
362356,136
362358,8
362359,1
362360,4
362361,36
362362,8
362363,2
362365,68
362366,6
362367,5
362368,1
362369,20
362370,6
362371,91
362372,194
362374,7
362375,21
362376,3
362377,264
362378,139
362379,3
362382,3
362383,125
362384,7
362385,3
362386,3
362387,41
362388,49
362391,84
362393,59
362395,1
362398,152
362401,1
362404,94
362405,11
362407,57
362409,72
362410,119
362411,10
362412,17
362414,6
362415,6
362417,4
362418,37
362420,8
362421,2
362422,8
362423,33
362424,22
362427,44
362428,75
362429,76
362430,76
362432,1
362435,30
362436,125
362437,34
362439,100
362440,127
362442,62
362443,10
362444,3
362445,1
362446,8
362449,15
362450,8
362451,71
362454,7
362457,49
362458,53
362459,106
362460,1
362461,19
362463,7
362464,7
362465,3
362467,453
362468,1
362469,95
362470,1
362471,4
362472,256
362473,13
362474,44
362475,1
362477,151
362478,6
362479,66
362480,117
362482,35
362483,254
362484,50
362485,70
362487,5
362488,8
362489,9
362490,61
362492,1
362493,1
362494,1
362495,1
362497,3
362498,58
362499,89
362500,44
362501,44
362502,44
362505,2
362506,2
362507,14
362509,8
362510,2
362511,1
362512,3
362513,206
362514,14
362515,319
362517,1
362519,1
362521,4
362522,149
362523,316
362524,5
362525,269
362527,2
362528,2
362529,124
362530,94
362531,262
362532,8
362533,217
362534,2
362535,6
362538,8
362540,1
362541,1
362542,1
362543,423
362545,98
362546,339
362547,31
362548,2
362549,7
362550,3
362551,5
362553,7
362554,16
362555,22
362556,20
362557,1
362558,2
362561,8
362562,274
362563,91
362564,27
362566,79
362568,7
362570,58
362571,2
362572,5
362573,10
362576,3
362577,265
362580,151
362581,122
362583,2
362584,5
362585,3
362586,5
362587,2
362588,5
362590,1
362595,143
362598,4
362599,213
362600,9
362601,16
362602,1
362603,72
362604,1
362605,13
362606,10
362607,45
362608,7
362610,2
362611,28
362612,8
362613,331
362615,9
362616,1
362617,2
362619,7
362620,5
362621,2
362624,3
362625,4
362627,5
362630,21
362634,1
362635,1
362637,180
362639,9
362641,134
362643,6
362645,1
362646,220
362648,2
362649,6
362650,7
362656,6
362657,220
362658,1
362659,11
362660,22
362661,4
362662,145
362664,6
362665,145
362666,10
362668,8
362671,90
362672,316
362673,1
362675,1
362677,6
362679,124
362681,13
362682,124
362683,11
362684,2
362685,1
362686,1
362687,86
362691,5
362694,2
362695,6
362696,72
362698,8
362699,227
362700,2
362702,207
362703,21
362704,8
362705,9
362706,3
362707,6
362711,15
362712,7
362713,17
362714,86
362715,8
362716,179
362717,7
362719,57
362721,5
362722,5
362724,130
362725,71
362728,341
362729,3
362730,8
362731,2
362732,143
362733,107
362737,142
362740,10
362743,4
362746,65
362747,69
362749,10
362750,5
362752,1
362753,1
362754,28
362755,10
362756,71
362757,3
362758,7
362759,3
362760,413
362761,16
362762,236
362764,60
362765,75
362766,1
362768,1
362769,102
362771,8
362772,11
362773,2
362775,2
362776,3
362779,90
362780,1
362781,177
362782,2
362783,1
362784,99
362785,5
362786,1
362787,98
362788,6
362789,1
362790,32
362791,2
362792,4
362794,7
362795,74
362796,1
362797,8
362800,14
362801,119
362802,7
362803,24
362804,1
362806,1
362807,2
362808,3
362809,1
362811,3
362815,8
362816,21
362817,1
362819,71
362821,21
362823,228
362825,1
362826,6
362828,1
362829,169
362831,6
362832,6
362834,8
362835,82
362836,6
362837,11
362838,1
362839,2
362842,84
362844,2
362847,48
362849,40
362850,6
362852,113
362854,2
362855,15
362856,142
362857,15
362858,7
362860,68
362861,6
362862,153
362863,1
362864,40
362865,23
362866,34
362867,11
362868,414
362870,114
362871,1
362874,4
362875,2
362876,114
362877,433
362879,2
362880,9
362882,31
362883,15
362885,11
362886,10
362888,35
362890,40
362893,7
362895,8
362896,9
362897,373
362898,11
362899,1
362900,32
362901,29
362902,58
362903,9
362904,120
362905,6
362907,11
362908,7
362909,251
362911,119
362913,119
362915,10
362917,3
362918,6
362919,116
362921,14
362923,18
362924,2
362925,2
362927,3
362928,17
362929,6
362930,7
362934,41
362936,10
362938,19
362939,2
362941,8
362942,5
362944,7
362945,3
362947,1
362949,49
362950,124
362951,3
362952,2
362954,70
362956,40
362957,98
362958,81
362959,142
362960,98
362961,94
362962,4
362963,29
362965,14
362967,341
362968,343
362970,13
362971,21
362972,12
362973,22
362974,11
362975,4
362976,3
362977,234
362978,5
362979,27
362980,1
362982,1
362983,20
362985,8
362986,62
362991,10
362992,17
362993,423
362994,3
362995,79
363000,52
363001,9
363005,79
363006,153
363007,92
363008,110
363009,1
363010,45
363014,1
363016,89
363017,8
363018,7
363021,2
363022,44
363023,33
363024,33
363027,429
363029,2
363030,23
363031,25
363032,67
363033,61
363035,152
363036,25
363039,32
363040,189
363041,7
363042,2
363043,5
363044,15
363045,2
363046,1
363047,120
363048,42
363049,4
363051,6
363052,6
363054,13
363055,6
363056,11
363057,81
363058,2
363059,10
363065,1
363066,10
363067,3
363070,4
363071,3
363073,1
363074,118
363082,76
363083,141
363084,121
363085,1
363086,14
363087,14
363088,1
363089,120
363091,10
363092,32
363093,1
363094,2
363095,9
363096,7
363097,44
363098,4
363099,27
363100,1
363101,7
363104,23
363105,3
363106,1
363107,1
363108,21
363109,10
363110,181
363111,119
363112,10
363113,1
363114,10
363116,12
363117,8
363118,9
363119,18
363121,7
363123,90
363125,67
363126,1
363127,7
363130,10
363137,21
363138,25
363140,39
363141,65
363143,5
363144,33
363145,1
363146,1
363147,1
363148,1
363149,1
363150,103
363151,75
363152,77
363153,133
363155,3
363156,2
363158,70
363159,70
363161,10
363162,67
363163,71
363164,70
363165,71
363166,1
363168,122
363169,3
363171,1
363172,8
363173,11
363176,7
363179,1
363182,10
363183,16
363184,208
363186,1
363189,1
363190,1
363195,92
363197,8
363198,2
363199,31
363200,98
363201,6
363202,1
363206,1
363207,1
363208,1
363209,1
363210,19
363211,5
363215,8
363216,1
363217,6
363218,98
363220,14
363222,2
363224,2
363225,1
363226,93
363227,353
363228,20
363229,3
363230,259
363231,15
363232,154
363233,2
363236,1
363239,10
363240,2
363242,143
363245,65
363247,3
363248,6
363249,28
363250,29
363252,1
363253,7
363254,165
363255,80
363256,12
363258,130
363259,9
363263,28
363264,12
363265,262
363266,8
363267,3
363268,71
363270,101
363272,1
363273,144
363274,22
363275,66
363276,3
363277,88
363281,16
363282,305
363283,434
363284,6
363285,292
363287,2
363288,38
363289,14
363292,39
363294,2
363296,15
363297,1
363299,205
363302,1
363304,1
363307,10
363308,6
363310,3
363311,6
363313,7
363316,176
363317,3
363318,3
363319,7
363320,1
363323,2
363325,1
363326,4
363328,3
363331,5
363332,3
363333,205
363334,67
363335,67
363336,9
363337,93
363341,121
363343,3
363344,14
363345,98
363346,5
363347,35
363348,1
363349,9
363352,51
363356,9
363357,41
363358,25
363359,12
363361,7
363363,16
363364,112
363366,60
363367,6
363370,71
363371,80
363372,4
363373,1
363374,241
363376,3
363377,31
363378,82
363379,2
363380,2
363381,35
363382,1
363383,3
363384,1
363387,86
363388,3
363389,1
363390,101
363391,4
363392,32
363394,2
363398,98
363400,16
363401,3
363403,196
363406,38
363407,53
363408,1
363409,2
363410,3
363412,18
363414,27
363417,39
363418,3
363419,1
363421,10
363422,2
363424,1
363425,142
363426,15
363428,6
363429,19
363431,4
363434,1
363436,1
363439,6
363444,130
363447,124
363450,3
363451,5
363452,2
363455,1
363457,6
363459,38
363461,2
363462,9
363463,90
363464,8
363465,1
363466,2
363467,113
363469,98
363470,57
363474,3
363475,30
363476,22
363477,138
363479,103
363480,15
363481,6
363482,3
363483,1
363484,11
363485,8
363487,5
363488,11
363489,14
363490,2
363491,118
363492,5
363494,12
363496,7
363497,149
363498,1
363499,41
363502,29
363503,9
363506,1
363508,17
363509,14
363511,2
363512,6
363513,19
363514,4
363515,16
363516,16
363517,2
363518,34
363519,9
363520,3
363521,2
363528,32
363529,1
363530,86
363531,148
363532,31
363535,9
363536,8
363537,8
363538,8
363539,10
363540,16
363541,3
363542,97
363543,14
363546,5
363549,2
363550,112
363551,1
363552,10
363554,71
363556,56
363557,238
363558,77
363560,10
363561,118
363562,6
363565,29
363566,86
363567,94
363568,98
363569,1
363570,12
363571,80
363573,111
363574,323
363575,16
363576,1
363577,155
363578,15
363583,150
363584,1
363585,2
363586,2
363587,15
363589,1
363590,143
363592,1
363593,1
363594,70
363595,1
363596,6
363598,51
363600,8
363602,60
363605,7
363606,6
363608,4
363609,22
363611,32
363613,4
363614,13
363615,5
363618,103
363619,28
363620,1
363621,2
363622,3
363623,1
363624,5
363625,120
363627,93
363631,142
363632,2
363633,3
363634,82
363635,143
363637,60
363638,1
363639,1
363640,12
363643,17
363647,71
363648,2
363649,2
363650,13
363653,199
363654,23
363657,85
363658,2
363659,1
363660,58
363661,119
363664,7
363666,5
363669,3
363671,21
363672,1
363673,152
363674,145
363675,60
363677,71
363678,71
363679,71
363680,71
363681,33
363685,85
363686,70
363688,70
363689,1
363690,71
363692,98
363693,2
363696,2
363698,71
363699,21
363701,10
363702,10
363703,1
363705,7
363709,3
363710,1
363711,89
363713,26
363714,6
363715,1
363716,7
363718,4
363719,8
363720,27
363721,27
363723,1
363724,24
363725,61
363726,61
363727,61
363729,36
363733,2
363734,23
363736,10
363737,118
363739,2
363740,68
363741,2
363743,2
363744,224
363745,246
363746,1
363747,3
363748,122
363749,246
363750,2
363751,8
363752,3
363753,2
363754,7
363755,72
363756,2
363758,123
363759,1
363760,129
363761,122
363762,6
363765,3
363766,5
363767,4
363768,11
363771,3
363772,23
363773,1
363774,4
363775,405
363776,187
363779,6
363780,1
363781,5
363782,378
363786,15
363787,91
363790,8
363791,1
363793,1
363794,86
363795,424
363796,61
363797,61
363798,61
363800,1
363802,3
363803,9
363804,45
363808,297
363810,3
363811,12
363812,88
363813,3
363817,2
363818,9
363819,1
363820,9
363821,4
363823,4
363824,1
363826,1
363829,3
363833,61
363834,31
363847,9
363849,129
363850,91
363851,1
363852,333
363853,13
363856,16
363857,11
363861,228
363862,21
363863,2
363864,133
363867,143
363869,1
363870,1
363872,71
363873,2
363874,5
363875,45
363876,121
363877,8
363878,70
363879,9
363880,77
363881,115
363884,45
363886,186
363887,128
363888,7
363889,4
363890,61
363891,8
363892,10
363893,122
363894,152
363896,15
363899,5
363900,1
363902,2
363903,1
363904,1
363908,14
363909,60
363910,6
363911,12
363912,60
363913,8
363915,19
363919,7
363921,64
363923,11
363924,35
363925,122
363926,124
363927,5
363928,4
363929,61
363931,45
363933,2
363935,8
363937,5
363938,60
363939,60
363940,18
363941,164
363942,73
363943,85
363945,1
363946,68
363947,413
363948,2
363950,9
363951,60
363952,5
363953,371
363955,241
363957,3
363958,5
363959,4
363962,161
363963,8
363964,40
363966,198
363967,9
363968,7
363969,7
363971,1
363972,2
363973,111
363974,16
363975,3
363976,7
363977,2
363978,21
363979,2
363980,3
363984,60
363985,1
363986,227
363987,1
363991,28
363993,65
363996,1
363997,2
363998,2
363999,101
364001,8
364004,180
364005,2
364006,6
364007,71
364008,7
364009,14
364013,4
364014,5
364015,4
364016,65
364017,22
364018,22
364019,71
364020,1
364021,252
364023,200
364024,1
364025,104
364026,7
364027,3
364028,59
364029,4
364030,3
364031,8
364032,3
364035,96
364037,6
364038,178
364040,118
364042,3
364043,8
364044,7
364045,1
364046,3
364048,71
364049,70
364051,1
364052,1
364053,10
364054,9
364056,1
364062,3
364063,125
364066,5
364067,3
364068,4
364070,4
364072,2
364075,1
364076,208
364077,92
364078,5
364079,6
364084,2
364085,15
364087,1
364088,45
364089,174
364090,26
364092,2
364094,13
364095,1
364096,21
364097,12
364098,6
364099,2
364103,1
364104,13
364106,16
364107,213
364108,1
364109,39
364110,17
364111,61
364112,3
364113,188
364114,3
364115,19
364116,26
364119,40
364120,2
364122,119
364124,7
364125,2
364126,1
364128,10
364129,1
364131,6
364132,18
364134,150
364136,126
364137,127
364139,9
364140,84
364141,3
364142,61
364143,24
364144,2
