id,total_hotel
180347,37
180348,118
180349,175
180350,71
180351,10
180352,90
180353,155
180355,163
180356,21
180357,164
180358,16
180359,15
180360,20
180361,22
180362,37
180364,8
180365,130
180366,3
180367,25
180368,52
180369,11
180371,11
180372,26
180373,40
180374,110
180375,96
180376,128
180377,51
180378,118
180379,11
180380,52
180381,107
180382,27
180383,314
180384,43
180385,62
180386,44
180387,43
180388,41
180389,135
180390,131
180391,23
180392,545
180393,10
180394,27
180395,39
180396,4
180397,32
180398,1
180399,20
180400,12
180402,152
180403,1
180404,47
180405,17
180406,11
180407,87
180408,27
180409,40
180410,171
180411,54
180412,51
180413,18
180414,48
180415,57
180416,16
180417,44
180418,184
180419,131
180421,24
180422,10
180423,43
180424,39
180425,30
180426,26
180427,259
180428,46
180429,36
180430,34
180431,18
180432,3
180433,11
180434,7
180436,35
180437,125
180438,9
180439,16
180441,52
180442,88
180443,224
180444,434
180445,41
180446,64
180447,119
180448,118
180449,40
180450,439
180451,54
180452,38
180453,13
180454,41
180455,9
180456,44
180457,28
180458,72
180459,2
180460,15
180463,39
180464,52
180465,5
180466,156
180467,26
180469,6
180470,301
180471,49
180472,34
180473,20
180474,12
180475,34
180476,6
180477,92
180478,110
180479,26
180481,53
180482,22
180483,34
180484,36
180485,36
180486,17
180487,86
180488,42
180489,28
180490,36
180491,6
180492,212
180493,48
180494,13
180495,44
180496,163
180497,17
180498,12
180499,42
180500,225
180501,28
180503,54
180504,10
180505,16
180506,22
180507,36
180508,55
180509,61
180510,38
180512,56
180513,22
180514,136
180515,131
180516,42
180517,170
180518,58
180519,1
180520,40
180521,34
180522,32
180523,38
180525,138
180526,13
180527,1
180528,44
180529,55
180530,13
180531,30
180532,38
180533,19
180534,117
180535,41
180537,22
180538,11
180539,19
180540,13
180541,12
180542,24
180543,72
180544,44
180545,66
180546,30
180547,79
180548,33
180549,22
180550,32
180551,6
180552,17
180553,42
180554,11
180555,34
180556,6
180557,19
180558,51
180559,24
180560,15
180561,25
180562,30
180563,3
180564,21
180565,22
180566,24
180567,13
180568,122
180569,24
180570,16
180571,73
180572,94
180573,19
180574,18
180575,28
180576,5
180577,70
180578,26
180579,21
180580,28
180581,17
180582,60
180583,20
180584,15
180585,86
180586,19
180587,76
180588,42
180589,24
180590,32
180591,91
180592,41
180593,3
180594,66
180595,50
180596,57
180597,106
180598,152
180599,194
180600,30
180601,18
180602,17
180603,135
180604,30
180605,51
180606,79
180607,12
180608,32
180609,89
180610,30
180611,43
180612,35
180613,52
180614,64
180615,47
180616,25
180617,75
180618,69
180619,61
180620,22
180621,43
180622,56
180623,38
180624,66
180625,34
180626,29
180627,29
180628,24
180629,30
180630,40
180631,36
180632,21
180633,47
180634,10
180635,11
180636,37
180637,20
180638,37
180639,43
180640,111
180641,59
180642,24
180643,26
180644,47
180645,5
180646,38
180647,46
180648,19
180649,23
180650,22
180651,42
180652,54
180653,24
180654,99
180655,33
180656,35
180657,44
180658,87
180659,13
180660,105
180661,26
180662,45
180663,19
180664,21
180665,39
180666,28
180667,29
180668,48
180669,81
180670,26
180671,29
180672,52
180673,24
180674,74
180675,22
180676,69
180677,33
180678,35
180679,18
180680,34
180681,33
180682,23
180683,77
180684,44
180685,31
180686,17
180687,23
180688,27
180689,22
180690,26
180691,30
180692,26
180693,47
180694,19
180695,24
180696,21
180698,20
180699,31
180700,24
180701,5
180702,47
180703,9
180704,28
180705,15
180706,31
180707,54
180708,47
180709,30
180710,20
180711,24
180712,18
180713,41
180714,21
180715,24
180716,16
180717,26
180718,18
180719,17
180720,49
180721,108
180722,43
180723,21
180724,9
180725,52
180726,48
180727,41
180728,66
180729,17
180730,44
180731,15
180732,19
180733,22
180734,24
180735,39
180736,26
180737,69
180738,13
180739,22
180740,33
180741,12
180742,12
180743,6
180744,28
180745,29
180746,79
180747,76
180748,42
180749,22
180750,25
180751,17
180752,21
180753,193
180754,10
180755,36
180756,36
180757,46
180758,180
180759,63
180760,37
180761,25
180762,21
180763,19
180764,15
180765,29
180766,47
180767,15
180768,16
180769,15
180770,14
180771,5
180772,300
180773,429
180774,33
180775,24
180776,58
180777,34
180778,152
180779,14
180780,23
180781,67
180782,9
180783,41
180784,29
180785,22
180786,31
180787,21
180788,19
180789,32
180790,147
180791,10
180792,30
180793,55
180794,31
180795,86
180796,24
180797,159
180798,80
180799,30
180800,123
180801,173
180802,43
180803,163
180804,30
180805,47
180806,2
180807,23
180808,35
180809,55
180810,29
180811,11
180812,40
180813,6
180814,474
180815,40
180816,329
180817,581
180818,6
180819,9
180820,2
180821,2
180822,122
180823,405
180824,21
180825,26
180826,8
180827,70
180828,20
180829,49
180830,79
180831,132
180832,79
180833,8
180834,20
180835,19
180836,31
180837,54
180838,64
180839,35
180840,38
180841,17
180843,17
180844,19
180845,24
180846,45
180847,112
180848,14
180849,250
180850,106
180851,12
180852,5
180853,18
180854,278
180855,229
180856,53
180857,61
180858,201
180859,11
180860,30
180861,23
180862,39
180863,9
180865,62
180866,7
180867,21
180868,17
180869,49
180870,4
180871,7
180872,102
180873,72
180874,11
180875,215
180876,131
180877,11
180879,56
180880,1
180881,19
180882,15
180883,14
180884,13
180885,12
180886,6
180887,18
180888,26
180889,7
180891,158
180892,13
180893,13
180894,66
180895,29
180896,79
180897,75
180898,22
180899,88
180900,45
180901,1
180903,38
180904,23
180905,103
180906,3
180907,15
180908,19
180909,5
180910,21
180911,22
180912,30
180913,31
180914,12
180915,46
180916,178
180917,37
180918,51
180919,9
180920,76
180922,31
180923,26
180924,14
180925,17
180926,29
180927,14
180928,26
180929,35
180930,32
180931,32
180932,9
180933,30
180934,129
180935,20
180936,64
180937,56
180938,13
180939,12
180940,42
180941,12
180942,107
180943,260
180944,102
180945,9
180947,184
180948,20
180949,34
180950,96
180951,101
180953,8
180954,35
180955,15
180956,19
180957,30
180958,16
180959,9
180960,166
180961,62
180962,78
180963,23
180964,19
180965,33
180966,35
180967,11
180968,86
180969,96
180970,24
180971,19
180972,17
180973,25
180974,24
180975,40
180976,41
180977,17
180978,58
180979,16
180980,22
180981,34
180982,14
180983,43
180984,1
180985,84
180986,11
180987,30
180988,19
180989,37
180990,23
180991,8
180992,31
180993,40
180994,158
180995,63
180996,27
180997,3
180998,44
180999,7
181000,20
181001,5
181002,203
181003,38
181004,17
181005,27
181006,44
181007,35
181008,85
181009,69
181010,26
181011,107
181012,47
181013,105
181014,91
181015,40
181016,22
181017,33
181018,8
181019,97
181020,272
181021,12
181022,141
181023,35
181024,430
181025,30
181026,20
181027,101
181028,534
181029,78
181030,23
181031,133
181032,41
181033,26
181034,17
181035,33
181036,103
181037,41
181038,161
181039,46
181040,21
181041,31
181042,32
181043,18
181044,9
181045,22
181046,150
181047,41
181048,5
181049,32
181050,17
181051,36
181052,85
181053,2
181054,15
181055,145
181056,138
181057,88
181058,71
181059,590
181060,72
181061,1
181062,101
181063,31
181064,10
181065,28
181066,6
181067,18
181068,24
181069,70
181070,27
181071,78
181072,33
181073,20
181074,5
181076,17
181077,111
181078,3
181079,9
181081,19
181082,16
181083,18
181084,24
181085,5
181086,5
181087,9
181088,39
181089,32
181090,22
181091,24
181092,17
181093,26
181094,14
181095,4
181096,13
181097,18
181098,16
181099,10
181100,21
181101,9
181102,26
181103,20
181104,12
181105,5
181106,24
181107,27
181108,21
181109,34
181110,40
181111,25
181112,21
181113,28
181114,16
181115,17
181116,20
181117,22
181118,23
181119,28
181120,20
181121,60
181122,15
181123,25
181124,30
181125,6
181126,42
181127,20
181128,16
181129,23
181130,12
181131,55
181132,26
181133,21
181134,15
181135,57
181136,12
181137,26
181138,3
181139,40
181140,36
181141,20
181142,22
181143,11
181144,161
181145,19
181146,25
181147,31
181148,85
181149,70
181150,12
181151,20
181152,22
181153,20
181154,2
181155,21
181156,10
181157,30
181158,19
181159,3
181160,28
181161,22
181162,20
181163,18
181164,21
181165,191
181166,24
181167,22
181168,14
181169,1
181170,36
181171,4
181172,24
181173,10
181174,15
181175,5
181176,13
181177,157
181178,21
181179,6
181180,14
181181,31
181182,28
181183,82
181184,8
181185,31
181186,12
181187,23
181188,4
181189,27
181190,24
181191,108
181192,22
181193,29
181194,20
181195,12
181196,26
181197,24
181198,16
181199,34
181200,21
181201,19
181202,9
181203,166
181204,3
181205,24
181206,23
181207,13
181208,20
181209,16
181210,6
181211,30
181212,16
181213,23
181214,24
181215,24
181216,6
181217,27
181218,8
181219,22
181220,15
181221,20
181222,20
181223,21
181224,18
181225,23
181226,22
181227,497
181228,21
181229,4
181230,8
181231,11
181232,2
181233,23
181234,7
181235,16
181236,21
181237,22
181238,23
181239,26
181240,62
181241,19
181242,20
181243,65
181244,3
181245,35
181246,24
181247,55
181248,6
181249,33
181250,1
181252,36
181253,9
181254,37
181255,41
181256,19
181257,146
181258,33
181260,77
181262,65
181263,8
181264,20
181265,33
181266,52
181267,25
181268,122
181269,82
181270,9
181271,64
181272,15
181273,30
181274,4
181275,31
181276,28
181277,24
181278,23
181279,34
181280,105
181281,31
181282,29
181283,27
181284,53
181285,35
181286,85
181287,40
181288,11
181289,181
181290,19
181291,23
181292,7
181293,23
181294,22
181295,18
181296,36
181297,21
181298,20
181299,2
181300,40
181301,39
181302,445
181303,37
181304,15
181305,135
181306,65
181307,69
181308,33
181309,35
181310,42
181311,29
181312,12
181313,41
181314,60
181315,6
181316,76
181318,31
181319,4
181320,51
181321,83
181322,14
181323,45
181324,26
181325,86
181326,16
181327,2
181328,146
181329,3
181331,32
181332,160
181333,5
181334,23
181335,39
181336,93
181337,45
181338,45
181339,13
181340,79
181341,59
181342,40
181343,28
181344,22
181345,8
181346,71
181347,18
181348,16
181349,39
181350,114
181351,24
181352,99
181353,72
181354,13
181355,43
181356,35
181357,23
181358,114
181359,24
181360,24
181361,59
181362,16
181363,20
181364,22
181365,59
181366,29
181367,6
181368,37
181369,78
181370,29
181371,28
181372,85
181373,36
181374,18
181375,43
181376,77
181377,119
181378,85
181379,12
181380,1
181381,59
181382,61
181383,73
181384,102
181385,37
181386,18
181387,23
181388,40
181389,37
181390,25
181391,73
181392,16
181393,18
181394,66
181395,28
181396,151
181397,5
181399,84
181400,103
181401,15
181402,125
181403,26
181404,21
181405,29
181406,15
181407,22
181408,95
181409,16
181410,77
181411,6
181412,16
181413,17
181414,16
181415,3
181416,28
181417,24
181418,21
181419,20
181420,30
181421,11
181422,22
181423,2
181424,30
181425,7
181426,18
181427,26
181428,96
181429,61
181430,126
181431,100
181432,61
181434,16
181435,97
181436,2
181437,37
181438,88
181440,65
181441,72
181442,55
181443,9
181444,54
181445,25
181446,16
181447,56
181448,29
181449,5
181450,11
181451,29
181452,7
181453,9
181454,17
181455,3
181456,17
181457,1
181458,47
181459,42
181460,21
181461,44
181462,10
181463,84
181464,24
181465,32
181466,23
181467,33
181468,9
181469,71
181470,19
181471,26
181472,18
181473,22
181474,17
181475,5
181476,88
181477,15
181478,49
181480,52
181481,73
181482,66
181483,16
181484,10
181485,43
181486,21
181487,68
181488,51
181489,44
181490,31
181491,20
181492,32
181493,26
181494,25
181495,25
181496,17
181497,19
181498,84
181499,92
181500,201
181501,48
181502,26
181503,20
181504,36
181505,18
181506,12
181507,54
181508,19
181509,36
181510,49
181511,28
181512,26
181513,20
181514,8
181515,13
181516,11
181517,28
181518,31
181519,14
181520,4
181521,12
181522,32
181523,35
181524,9
181525,25
181526,101
181527,24
181528,71
181529,57
181530,27
181531,11
181532,23
181533,100
181534,22
181535,65
181536,6
181537,7
181539,17
181540,4
181541,154
181542,15
181543,20
181544,41
181545,107
181546,117
181547,10
181548,39
181549,4
181550,46
181551,23
181552,4
181553,28
181554,72
181555,14
181556,21
181557,26
181558,23
181559,34
181560,20
181561,16
181562,49
181563,32
181564,35
181565,30
181566,22
181567,26
181568,14
181569,29
181570,21
181571,23
181572,107
181573,7
181574,45
181575,41
181576,18
181577,34
181578,28
181579,21
181580,93
181581,15
181582,9
181583,12
181584,10
181585,13
181586,17
181587,42
181588,17
181589,22
181590,42
181591,25
181592,15
181593,14
181594,18
181595,10
181596,17
181597,28
181598,13
181599,8
181600,19
181601,14
181602,48
181603,8
181604,1
181605,22
181606,18
181607,1
181608,22
181609,21
181610,22
181611,22
181612,1
181613,22
181614,27
181615,63
181616,31
181617,25
181618,21
181619,5
181620,20
181621,15
181622,9
181623,29
181624,31
181625,30
181626,4
181627,5
181628,12
181629,18
181630,6
181631,34
181632,18
181633,13
181634,25
181635,12
181636,26
181637,41
181638,18
181639,2
181640,8
181641,33
181642,93
181643,43
181644,40
181645,35
181646,26
181647,187
181648,26
181649,34
181650,18
181651,8
181652,10
181653,13
181654,24
181655,15
181656,31
181657,14
181658,21
181659,15
181660,24
181661,16
181662,84
181663,18
181664,15
181665,35
181666,25
181667,12
181668,5
181669,5
181670,62
181671,17
181672,16
181673,26
181674,16
181675,19
181676,34
181677,49
181678,89
181679,25
181680,27
181681,22
181682,16
181683,21
181684,165
181685,5
181686,15
181687,23
181688,16
181689,17
181690,57
181691,66
181692,8
181693,13
181694,25
181695,1
181696,25
181697,24
181698,17
181699,27
181700,70
181701,17
181702,19
181703,27
181704,51
181705,46
181706,21
181707,33
181708,63
181709,23
181710,29
181711,20
181712,46
181713,19
181714,15
181715,96
181716,33
181717,23
181718,19
181719,24
181720,2
181721,3
181722,23
181723,16
181724,10
181725,30
181726,1
181727,18
181728,3
181729,11
181730,34
181731,24
181732,43
181733,35
181734,24
181735,20
181736,38
181737,41
181738,3
181739,19
181740,33
181741,7
181742,183
181743,22
181744,14
181745,11
181746,13
181747,21
181748,111
181749,22
181750,30
181751,79
181752,129
181753,82
181754,76
181755,45
181756,26
181757,52
181758,20
181759,282
181760,39
181761,17
181762,17
181763,9
181764,28
181765,85
181766,55
181767,92
181768,84
181769,35
181770,84
181771,184
181772,24
181773,52
181774,41
181775,24
181777,400
181778,16
181779,22
181780,53
181781,26
181782,12
181783,3
181784,20
181785,18
181786,49
181788,136
181789,196
181790,17
181791,83
181792,16
181793,22
181794,33
181795,5
181796,8
181797,26
181798,20
181799,20
181800,82
181801,374
181802,53
181803,18
181804,29
181805,15
181806,15
181807,172
181808,2
181809,28
181810,13
181811,26
181812,35
181813,17
181814,59
181815,75
181816,214
181817,33
181818,9
181819,15
181820,59
181821,166
181822,91
181823,36
181824,61
181825,49
181826,23
181827,14
181828,30
181829,30
181830,56
181831,17
181832,18
181833,29
181834,117
181835,25
181836,18
181837,1
181838,6
181839,13
181840,3
181841,2
181842,15
181843,18
181844,18
181845,20
181846,24
181847,22
181848,4
181849,21
181850,33
181851,1
181852,50
181853,13
181854,170
181855,1
181856,1
181857,20
181858,22
181859,37
181860,5
181862,80
181863,28
181864,18
181865,22
181866,1
181867,131
181868,76
181869,4
181870,17
181871,160
181872,39
181873,35
181874,13
181875,33
181876,14
181877,27
181878,43
181879,11
181880,5
181881,3
181882,21
181883,42
181884,102
181885,51
181886,140
181887,24
181888,66
181889,39
181890,21
181891,34
181892,35
181893,59
181894,17
181895,23
181896,9
181897,8
181898,7
181899,111
181901,69
181902,141
181903,79
181904,105
181905,6
181906,20
181907,14
181908,161
181909,70
181910,211
181911,92
181912,3
181913,19
181914,20
181915,20
181916,2
181917,152
181918,67
181919,23
181920,35
181921,120
181922,14
181924,437
181925,53
181926,2
181927,44
181928,60
181929,29
181930,37
181931,50
181932,7
181933,35
181934,13
181935,38
181936,13
181937,472
181938,20
181940,38
181941,45
181942,15
181943,25
181944,33
181945,17
181946,25
181947,3
181948,16
181949,3
181950,20
181951,24
181952,143
181953,26
181954,3
181955,29
181956,19
181957,88
181959,3
181960,44
181961,55
181962,40
181963,12
181964,12
181965,106
181966,40
181967,21
181968,3
181969,29
181970,25
181971,33
181972,14
181973,21
181974,10
181975,78
181976,35
181977,23
181978,10
181979,79
181980,65
181981,17
181982,13
181983,23
181984,7
181985,14
181986,430
181987,26
181988,44
181989,81
181990,20
181991,24
181992,22
181993,26
181994,1
181995,207
181996,72
181997,433
181998,4
181999,25
182000,173
182001,3
182002,18
182003,41
182004,13
182005,1
182006,13
182007,3
182008,26
182009,16
182010,8
182012,25
182013,15
182014,36
182015,19
182016,31
182017,196
182018,66
182019,102
182020,16
182021,75
182022,2
182023,13
182024,28
182025,14
182026,34
182027,123
182028,46
182029,27
182030,4
182031,22
182032,33
182033,412
182034,21
182035,10
182036,58
182037,19
182038,46
182039,32
182040,4
182041,22
182042,60
182043,57
182044,19
182045,72
182046,31
182047,18
182048,21
182049,11
182050,174
182051,29
182052,24
182053,4
182054,95
182055,37
182056,83
182057,11
182058,24
182059,18
182060,19
182061,71
182062,27
182064,21
182065,94
182066,22
182067,3
182068,14
182069,25
182070,441
182071,148
182072,15
182073,12
182074,102
182075,12
182076,9
182077,136
182078,33
182079,268
182080,12
182081,12
182082,39
182083,16
182084,46
182085,1
182086,70
182087,26
182088,46
182089,32
182090,152
182091,20
182092,82
182093,24
182094,118
182095,20
182097,3
182098,83
182099,156
182100,64
182101,14
182102,80
182103,36
182104,20
182105,71
182106,108
182107,15
182108,14
182109,5
182110,18
182111,17
182112,44
182113,415
182114,203
182115,97
182116,59
182117,23
182118,23
182119,18
182120,8
182121,23
182122,21
182123,3
182124,12
182125,12
182127,9
182128,13
182129,11
182130,32
182131,44
182132,16
182133,22
182134,122
182135,12
182136,28
182137,23
182138,48
182139,64
182140,112
182141,46
182142,28
182143,5
182144,26
182145,29
182146,28
182147,17
182148,30
182149,55
182150,40
182151,31
182152,21
182154,171
182155,1
182156,22
182157,9
182158,95
182159,9
182160,33
182161,21
182162,10
182163,20
182164,17
182165,61
182166,4
182167,107
182168,17
182169,29
182170,18
182171,23
182172,172
182173,60
182174,19
182175,550
182176,26
182177,29
182178,10
182179,22
182180,19
182181,1
182182,3
182183,26
182184,6
182185,54
182186,32
182187,58
182188,33
182189,25
182190,35
182191,95
182193,70
182194,79
182195,64
182197,249
182198,26
182199,16
182200,14
182201,15
182202,19
182203,4
182204,150
182205,28
182206,8
182207,7
182208,16
182209,5
182210,30
182211,14
182212,178
182213,19
182214,1
182215,45
182216,7
182217,15
182218,9
182219,4
182220,12
182221,96
182222,41
182223,22
182224,47
182225,71
182226,72
182227,30
182228,31
182229,19
182230,121
182231,49
182232,21
182233,26
182234,9
182235,26
182236,6
182237,26
182238,3
182239,19
182240,17
182241,30
182242,3
182243,384
182244,13
182245,90
182246,82
182247,93
182248,178
182249,150
182250,60
182251,71
182252,126
182253,27
182254,44
182255,14
182256,28
182257,19
182258,27
182260,14
182262,7
182263,37
182264,1
182265,51
182266,201
182267,27
182268,13
182269,17
182270,49
182271,42
182272,39
182273,138
182274,4
182275,47
182276,40
182277,57
182278,41
182279,21
182280,172
182281,85
182282,22
182283,8
182284,15
182285,92
182286,21
182287,35
182288,91
182289,27
182291,14
182292,87
182293,96
182294,6
182295,51
182296,47
182297,165
182298,31
182299,8
182300,94
182301,164
182302,531
182303,147
182304,223
182305,48
182306,34
182307,35
182308,49
182309,12
182310,85
182311,20
182312,10
182313,10
182314,21
182315,171
182316,37
182317,6
182318,3
182319,549
182320,14
182321,1
182322,23
182323,47
182324,24
182326,17
182327,27
182328,225
182329,22
182330,12
182331,18
182332,32
182333,9
182334,23
182335,1
182336,11
182337,6
182338,35
182339,27
182340,64
182341,24
182342,33
182343,25
182344,14
182345,8
182346,1
182347,6
182348,15
182349,7
182350,25
182351,12
182352,55
182353,71
182354,14
182355,8
182356,8
182357,41
182358,85
182359,14
182360,43
182361,35
182362,212
182363,44
182364,102
182365,32
182366,21
182367,76
182368,61
182369,59
182370,345
182371,25
182372,59
182373,8
182374,10
182375,39
182376,23
182377,27
182378,19
182379,9
182380,15
182381,7
182382,24
182383,32
182384,27
182385,20
182386,51
182387,19
182388,13
182389,34
182390,28
182391,27
182392,9
182393,90
182394,18
182395,35
182397,22
182398,67
182399,20
182400,96
182401,60
182402,21
182403,40
182404,10
182405,29
182406,29
182407,34
182408,49
182409,15
182410,44
182411,41
182412,14
182413,20
182414,11
182415,114
182416,37
182417,8
182418,58
182419,70
182420,9
182421,43
182422,19
182423,23
182424,51
182425,13
182426,16
182427,49
182428,27
182429,13
182430,24
182431,39
182432,21
182433,185
182434,37
182435,32
182436,25
182437,1
182438,26
182439,1
182440,14
182441,20
182442,37
182443,33
182444,59
182445,13
182446,81
182447,24
182448,11
182449,63
182450,97
182451,23
182452,5
182453,12
182454,17
182455,48
182456,102
182457,16
182458,97
182459,227
182460,98
182461,17
182462,69
182463,46
182464,72
182465,4
182466,18
182467,49
182468,16
182469,21
182470,44
182471,117
182472,250
182473,18
182474,206
182475,75
182476,22
182477,13
182478,3
182479,20
182480,95
182481,68
182482,11
182483,26
182484,20
182485,26
182486,30
182487,103
182488,80
182489,23
182490,17
182491,48
182492,19
182493,34
182494,4
182495,20
182496,14
182497,24
182498,69
182499,9
182500,25
182501,26
182502,20
182503,29
182504,26
182505,5
182506,21
182507,20
182508,24
182509,19
182510,18
182511,25
182513,52
182514,15
182515,13
182516,20
182517,33
182518,33
182520,20
182521,27
182522,21
182523,18
182524,9
182525,40
182527,33
182528,33
182529,1
182530,17
182532,2
182533,200
182534,35
182535,37
182536,39
182537,13
182538,13
182539,131
182540,23
182541,13
182543,31
182544,7
182545,17
182546,86
182548,173
182549,29
182550,21
182551,84
182552,206
182553,291
182554,85
182555,21
182556,15
182557,25
182558,26
182559,36
182560,173
182561,30
182563,6
182564,20
182565,12
182566,37
182567,3
182568,57
182569,166
182570,42
182571,19
182572,24
182573,37
182574,86
182575,24
182576,40
182577,17
182578,2
182579,11
182580,12
182581,35
182582,41
182583,29
182584,17
182586,21
182587,77
182588,50
182589,12
182590,18
182592,35
182593,5
182594,23
182595,22
182596,19
182597,20
182598,21
182599,17
182600,16
182601,24
182602,26
182603,18
182604,4
182605,56
182606,15
182607,24
182608,119
182609,181
182610,23
182611,29
182612,15
182613,22
182614,67
182615,18
182616,9
182617,7
182618,20
182619,43
182620,11
182621,22
182622,18
182623,13
182624,35
182625,37
182626,34
182627,44
182628,110
182629,37
182630,18
182631,85
182632,34
182633,25
182634,38
182635,21
182636,24
182637,36
182638,26
182639,35
182640,10
182641,47
182642,18
182643,67
182644,12
182645,84
182646,19
182647,27
182648,442
182649,3
182651,10
182652,46
182653,22
182654,18
182655,34
182656,21
182657,49
182658,43
182659,40
182660,182
182661,83
182662,19
182663,31
182664,2
182665,21
182666,19
182667,1
182668,59
182669,12
182670,62
182671,22
182672,4
182673,3
182674,22
182675,36
182677,27
182678,15
182679,98
182680,21
182681,22
182682,27
182683,21
182684,19
182685,17
182686,118
182687,151
182688,1
182689,58
182690,50
182691,10
182692,30
182693,51
182694,8
182695,28
182696,4
182697,3
182698,42
182699,2
182700,84
182701,50
182702,781
182703,32
182704,23
182705,40
182706,20
182707,23
182708,14
182709,2
182710,51
182711,51
182712,157
182713,70
182714,26
182715,17
182716,130
182717,12
182718,1
182719,2
182720,343
182721,6
182722,40
182723,15
182724,3
182725,4
182726,17
182727,23
182728,42
182729,68
182730,89
182731,60
182732,21
182733,12
182734,31
182735,17
182736,33
182737,49
182738,32
182739,34
182740,70
182741,29
182742,153
182743,19
182744,41
182745,31
182746,57
182747,18
182748,14
182749,40
182750,32
182751,16
182752,24
182753,25
182754,46
182755,14
182756,175
182757,21
182758,45
182759,81
182760,33
182761,36
182762,24
182763,32
182764,20
182765,45
182766,36
182767,23
182768,80
182769,17
182770,30
182771,25
182772,34
182773,95
182774,33
182775,23
182776,33
182777,25
182778,36
182779,7
182780,9
182781,46
182782,16
182783,45
182784,15
182785,22
182786,10
182787,61
182788,21
182789,32
182790,19
182791,22
182793,18
182794,37
182795,4
182796,69
182797,174
182798,18
182799,25
182800,2
182801,7
182802,108
182803,36
182804,13
182805,10
182806,95
182807,28
182808,515
182809,121
182810,43
182811,10
182812,19
182813,21
182814,83
182815,360
182816,26
182817,26
182818,28
182819,17
182820,18
182821,18
182822,15
182823,31
182824,25
182825,20
182827,31
182828,30
182829,18
182830,141
182832,47
182833,79
182834,16
182835,5
182836,16
182837,13
182838,52
182839,26
182840,3
182841,20
182842,17
182843,3
182844,35
182845,5
182846,18
182847,61
182848,34
182849,131
182850,34
182851,52
182852,23
182853,83
182854,24
182855,20
182856,13
182857,30
182858,35
182859,15
182860,18
182861,187
182862,22
182863,48
182864,20
182865,16
182866,34
182867,2
182868,116
182869,86
182870,28
182871,9
182872,21
